源文件: C:\Users\34652\Desktop\20260629_重新搭建方案后日志.log
异常定义: 同一日志行中，行首时间与消息内部 DateTime.Now 时间相差超过 100ms。
异常数量: 854
生成时间: 2026-06-29 22:30:36.023

格式: 行号 | 行首时间 | 内部时间 | 偏差ms | 原始日志
1780 | 2026-06-29 22:02:05.763368 | 2026-06-29 22:02:07.001 | 1237.632 | 2026-06-29 22:02:05.763368    Info    流程【右数线芯】专用线程执行Run方法, 排队等待=0ms, 执行次数=13, 2026-06-29 22:02:07.001    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    RunPendingCallbackFrame    275    
1783 | 2026-06-29 22:02:05.764206 | 2026-06-29 22:02:07.002 | 1237.794 | 2026-06-29 22:02:05.764206    Info    流程左数线芯AI检测开始2026-06-29 22:02:07.002！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    67    
1784 | 2026-06-29 22:02:05.764292 | 2026-06-29 22:02:07.002 | 1237.708 | 2026-06-29 22:02:05.764292    Info    流程左数线芯AI检测,图像获取完毕2026-06-29 22:02:07.002！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    74    
1788 | 2026-06-29 22:02:05.764393 | 2026-06-29 22:02:07.002 | 1237.607 | 2026-06-29 22:02:05.764393    Info    流程左数线芯AI检测,Modbus地址 获取完毕:1212, 2026-06-29 22:02:07.002！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    136    
1789 | 2026-06-29 22:02:05.765297 | 2026-06-29 22:02:07.002 | 1236.703 | 2026-06-29 22:02:05.765297    Info    流程右数线芯AI检测开始2026-06-29 22:02:07.002！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    67    
1790 | 2026-06-29 22:02:05.765327 | 2026-06-29 22:02:07.002 | 1236.673 | 2026-06-29 22:02:05.765327    Info    流程右数线芯AI检测,图像获取完毕2026-06-29 22:02:07.002！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    74    
1794 | 2026-06-29 22:02:05.765350 | 2026-06-29 22:02:07.002 | 1236.65 | 2026-06-29 22:02:05.765350    Info    流程右数线芯AI检测,Modbus地址 获取完毕:1212, 2026-06-29 22:02:07.002！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    136    
1795 | 2026-06-29 22:02:05.821709 | 2026-06-29 22:02:07.059 | 1237.291 | 2026-06-29 22:02:05.821709    Info    流程左数线芯AI检测推理完毕,结果数量:7 2026-06-29 22:02:07.059！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    249    
1796 | 2026-06-29 22:02:05.821781 | 2026-06-29 22:02:07.059 | 1237.219 | 2026-06-29 22:02:05.821781    Info    流程左数线芯AI检测结果运算完毕2026-06-29 22:02:07.059！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    259    
1798 | 2026-06-29 22:02:05.821810 | 2026-06-29 22:02:07.059 | 1237.19 | 2026-06-29 22:02:05.821810    Info    流程左数线芯AI检测完毕2026-06-29 22:02:07.059！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    289    
1801 | 2026-06-29 22:02:05.822223 | 2026-06-29 22:02:07.060 | 1237.777 | 2026-06-29 22:02:05.822223    Fatal    流程左数线芯Modbus发送信号开始2026-06-29 22:02:07.060    D:\MyCode\PublicWook\TDJS-Vision\Node\5-EquipmentCommunication\ModbusWrite\NodeModbusWrite.cs    Run    49    
1802 | 2026-06-29 22:02:05.822726 | 2026-06-29 22:02:07.060 | 1237.274 | 2026-06-29 22:02:05.822726    Fatal    流程左数线芯Modbus发送信号完毕2026-06-29 22:02:07.060    D:\MyCode\PublicWook\TDJS-Vision\Node\5-EquipmentCommunication\ModbusWrite\NodeModbusWrite.cs    Run    152    
1804 | 2026-06-29 22:02:05.822828 | 2026-06-29 22:02:07.060 | 1237.172 | 2026-06-29 22:02:05.822828    Info    流程右数线芯AI检测推理完毕,结果数量:7 2026-06-29 22:02:07.060！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    249    
1805 | 2026-06-29 22:02:05.822867 | 2026-06-29 22:02:07.060 | 1237.133 | 2026-06-29 22:02:05.822867    Info    流程右数线芯AI检测结果运算完毕2026-06-29 22:02:07.060！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    259    
1807 | 2026-06-29 22:02:05.822882 | 2026-06-29 22:02:07.060 | 1237.118 | 2026-06-29 22:02:05.822882    Info    流程右数线芯AI检测完毕2026-06-29 22:02:07.060！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    289    
1810 | 2026-06-29 22:02:05.823014 | 2026-06-29 22:02:07.061 | 1237.986 | 2026-06-29 22:02:05.823014    Fatal    流程右数线芯Modbus发送信号开始2026-06-29 22:02:07.061    D:\MyCode\PublicWook\TDJS-Vision\Node\5-EquipmentCommunication\ModbusWrite\NodeModbusWrite.cs    Run    49    
1811 | 2026-06-29 22:02:05.823436 | 2026-06-29 22:02:07.061 | 1237.564 | 2026-06-29 22:02:05.823436    Fatal    流程右数线芯Modbus发送信号完毕2026-06-29 22:02:07.061    D:\MyCode\PublicWook\TDJS-Vision\Node\5-EquipmentCommunication\ModbusWrite\NodeModbusWrite.cs    Run    152    
1829 | 2026-06-29 22:02:05.828230 | 2026-06-29 22:02:07.066 | 1237.77 | 2026-06-29 22:02:05.828230    Info    流程【右数线芯】专用线程Run结束, 耗时=64ms, 2026-06-29 22:02:07.066    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    RunPendingCallbackFrame    287    
1830 | 2026-06-29 22:02:05.828232 | 2026-06-29 22:02:07.066 | 1237.768 | 2026-06-29 22:02:05.828232    Info    流程【左数线芯】专用线程Run结束, 耗时=64ms, 2026-06-29 22:02:07.066    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    RunPendingCallbackFrame    287    
1831 | 2026-06-29 22:02:06.218329 | 2026-06-29 22:02:07.456 | 1237.671 | 2026-06-29 22:02:06.218329    Info    进入到回调函数左剥皮(DA7501937) , 触发次数:10 2026-06-29 22:02:07.456    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    404    
1832 | 2026-06-29 22:02:06.218335 | 2026-06-29 22:02:07.456 | 1237.665 | 2026-06-29 22:02:06.218335    Info    进入到回调函数右剥皮(DA7501940) , 触发次数:11 2026-06-29 22:02:07.456    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    404    
1834 | 2026-06-29 22:02:06.222947 | 2026-06-29 22:02:07.461 | 1238.053 | 2026-06-29 22:02:06.222947    Info    回调函数左剥皮(DA7501937) 转换Mat成功, 总转换耗时:4ms, 2026-06-29 22:02:07.461    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    411    
1835 | 2026-06-29 22:02:06.222962 | 2026-06-29 22:02:07.461 | 1238.038 | 2026-06-29 22:02:06.222962    Info    流程【剥皮左】接收Mat图像成功, 尺寸=1280x1024, 通道=3, 接收帧=11, 处理帧=11, 忙碌丢帧=0, 2026-06-29 22:02:07.461    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    HandleCameraCallbackFrame    209    
1836 | 2026-06-29 22:02:06.222969 | 2026-06-29 22:02:07.461 | 1238.031 | 2026-06-29 22:02:06.222969    Info    流程【剥皮左】相机回调帧已交给专用线程, 入队耗时=0ms, 2026-06-29 22:02:07.461    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    HandleCameraCallbackFrame    215    
1837 | 2026-06-29 22:02:06.222972 | 2026-06-29 22:02:07.461 | 1238.028 | 2026-06-29 22:02:06.222972    Info    回调函数左剥皮(DA7501937) 执行完毕, 总耗时:4ms, 2026-06-29 22:02:07.461    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    424    
1838 | 2026-06-29 22:02:06.223015 | 2026-06-29 22:02:07.461 | 1237.985 | 2026-06-29 22:02:06.223015    Info    流程【剥皮左】专用线程执行Run方法, 排队等待=0ms, 执行次数=11, 2026-06-29 22:02:07.461    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    RunPendingCallbackFrame    275    
1841 | 2026-06-29 22:02:06.224077 | 2026-06-29 22:02:07.462 | 1237.923 | 2026-06-29 22:02:06.224077    Info    流程剥皮左AI检测开始2026-06-29 22:02:07.462！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    67    
1842 | 2026-06-29 22:02:06.224106 | 2026-06-29 22:02:07.462 | 1237.894 | 2026-06-29 22:02:06.224106    Info    流程剥皮左AI检测,图像获取完毕2026-06-29 22:02:07.462！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    74    
1847 | 2026-06-29 22:02:06.226225 | 2026-06-29 22:02:07.464 | 1237.775 | 2026-06-29 22:02:06.226225    Info    回调函数右剥皮(DA7501940) 转换Mat成功, 总转换耗时:7ms, 2026-06-29 22:02:07.464    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    411    
1848 | 2026-06-29 22:02:06.226232 | 2026-06-29 22:02:07.464 | 1237.768 | 2026-06-29 22:02:06.226232    Info    流程【剥皮右】接收Mat图像成功, 尺寸=1280x1024, 通道=3, 接收帧=12, 处理帧=12, 忙碌丢帧=0, 2026-06-29 22:02:07.464    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    HandleCameraCallbackFrame    209    
1849 | 2026-06-29 22:02:06.226237 | 2026-06-29 22:02:07.464 | 1237.763 | 2026-06-29 22:02:06.226237    Info    流程【剥皮右】相机回调帧已交给专用线程, 入队耗时=0ms, 2026-06-29 22:02:07.464    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    HandleCameraCallbackFrame    215    
1850 | 2026-06-29 22:02:06.226240 | 2026-06-29 22:02:07.464 | 1237.76 | 2026-06-29 22:02:06.226240    Info    回调函数右剥皮(DA7501940) 执行完毕, 总耗时:7ms, 2026-06-29 22:02:07.464    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    424    
1851 | 2026-06-29 22:02:06.226278 | 2026-06-29 22:02:07.464 | 1237.722 | 2026-06-29 22:02:06.226278    Info    流程【剥皮右】专用线程执行Run方法, 排队等待=0ms, 执行次数=12, 2026-06-29 22:02:07.464    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    RunPendingCallbackFrame    275    
1854 | 2026-06-29 22:02:06.227110 | 2026-06-29 22:02:07.465 | 1237.89 | 2026-06-29 22:02:06.227110    Info    流程剥皮右AI检测开始2026-06-29 22:02:07.465！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    67    
1855 | 2026-06-29 22:02:06.227136 | 2026-06-29 22:02:07.465 | 1237.864 | 2026-06-29 22:02:06.227136    Info    流程剥皮右AI检测,图像获取完毕2026-06-29 22:02:07.465！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    74    
1859 | 2026-06-29 22:02:06.235733 | 2026-06-29 22:02:07.474 | 1238.267 | 2026-06-29 22:02:06.235733    Info    流程剥皮左AI检测,Modbus地址54 获取完毕:10, 2026-06-29 22:02:07.474！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    136    
1860 | 2026-06-29 22:02:06.245624 | 2026-06-29 22:02:07.483 | 1237.376 | 2026-06-29 22:02:06.245624    Info    流程剥皮右AI检测,Modbus地址55 获取完毕:11, 2026-06-29 22:02:07.483！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    136    
1861 | 2026-06-29 22:02:06.274242 | 2026-06-29 22:02:07.512 | 1237.758 | 2026-06-29 22:02:06.274242    Info    流程剥皮左AI检测推理完毕,结果数量:2 2026-06-29 22:02:07.512！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    163    
1862 | 2026-06-29 22:02:06.274258 | 2026-06-29 22:02:07.512 | 1237.742 | 2026-06-29 22:02:06.274258    Info    流程剥皮右AI检测推理完毕,结果数量:2 2026-06-29 22:02:07.512！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    163    
1863 | 2026-06-29 22:02:06.274279 | 2026-06-29 22:02:07.512 | 1237.721 | 2026-06-29 22:02:06.274279    Info    流程剥皮右AI检测结果值:下标:6  Box:0,500,506,101 ---下标:7  Box:506,510,234,58 --- 2026-06-29 22:02:07.512！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\Parse\RL12Parse.cs    Parse    54    
1864 | 2026-06-29 22:02:06.274279 | 2026-06-29 22:02:07.512 | 1237.721 | 2026-06-29 22:02:06.274279    Info    流程剥皮左AI检测结果值:下标:6  Box:0,476,395,107 ---下标:7  Box:395,517,240,67 --- 2026-06-29 22:02:07.512！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\Parse\RL12Parse.cs    Parse    54    
1865 | 2026-06-29 22:02:06.274322 | 2026-06-29 22:02:07.512 | 1237.678 | 2026-06-29 22:02:06.274322    Info    流程剥皮右AI检测结果运算完毕2026-06-29 22:02:07.512！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    174    
1866 | 2026-06-29 22:02:06.274322 | 2026-06-29 22:02:07.512 | 1237.678 | 2026-06-29 22:02:06.274322    Info    流程剥皮左AI检测结果运算完毕2026-06-29 22:02:07.512！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    174    
1867 | 2026-06-29 22:02:06.274339 | 2026-06-29 22:02:07.512 | 1237.661 | 2026-06-29 22:02:06.274339    Info    流程剥皮右AI检测完毕2026-06-29 22:02:07.512！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    289    
1868 | 2026-06-29 22:02:06.274340 | 2026-06-29 22:02:07.512 | 1237.66 | 2026-06-29 22:02:06.274340    Info    流程剥皮左AI检测完毕2026-06-29 22:02:07.512！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    289    
1873 | 2026-06-29 22:02:06.274641 | 2026-06-29 22:02:07.513 | 1238.359 | 2026-06-29 22:02:06.274641    Fatal    流程剥皮左Modbus发送信号开始2026-06-29 22:02:07.513    D:\MyCode\PublicWook\TDJS-Vision\Node\5-EquipmentCommunication\ModbusWrite\NodeModbusWrite.cs    Run    49    
1874 | 2026-06-29 22:02:06.274640 | 2026-06-29 22:02:07.513 | 1238.36 | 2026-06-29 22:02:06.274640    Fatal    流程剥皮右Modbus发送信号开始2026-06-29 22:02:07.513    D:\MyCode\PublicWook\TDJS-Vision\Node\5-EquipmentCommunication\ModbusWrite\NodeModbusWrite.cs    Run    49    
1875 | 2026-06-29 22:02:06.275130 | 2026-06-29 22:02:07.513 | 1237.87 | 2026-06-29 22:02:06.275130    Fatal    流程剥皮左Modbus发送信号完毕2026-06-29 22:02:07.513    D:\MyCode\PublicWook\TDJS-Vision\Node\5-EquipmentCommunication\ModbusWrite\NodeModbusWrite.cs    Run    152    
1877 | 2026-06-29 22:02:06.275754 | 2026-06-29 22:02:07.513 | 1237.246 | 2026-06-29 22:02:06.275754    Fatal    流程剥皮右Modbus发送信号完毕2026-06-29 22:02:07.513    D:\MyCode\PublicWook\TDJS-Vision\Node\5-EquipmentCommunication\ModbusWrite\NodeModbusWrite.cs    Run    152    
1893 | 2026-06-29 22:02:06.280412 | 2026-06-29 22:02:07.519 | 1238.588 | 2026-06-29 22:02:06.280412    Info    流程【剥皮左】专用线程Run结束, 耗时=57ms, 2026-06-29 22:02:07.519    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    RunPendingCallbackFrame    287    
1894 | 2026-06-29 22:02:06.280681 | 2026-06-29 22:02:07.519 | 1238.319 | 2026-06-29 22:02:06.280681    Info    流程【剥皮右】专用线程Run结束, 耗时=54ms, 2026-06-29 22:02:07.519    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    RunPendingCallbackFrame    287    
1897 | 2026-06-29 22:02:38.094577 | 2026-06-29 22:02:39.333 | 1238.423 | 2026-06-29 22:02:38.094577    Info    进入到回调函数左剥皮(DA7501937) , 触发次数:11 2026-06-29 22:02:39.333    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    404    
1898 | 2026-06-29 22:02:38.094592 | 2026-06-29 22:02:39.333 | 1238.408 | 2026-06-29 22:02:38.094592    Info    进入到回调函数右剥皮(DA7501940) , 触发次数:12 2026-06-29 22:02:39.333    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    404    
1901 | 2026-06-29 22:02:38.100978 | 2026-06-29 22:02:39.339 | 1238.022 | 2026-06-29 22:02:38.100978    Info    回调函数左剥皮(DA7501937) 转换Mat成功, 总转换耗时:6ms, 2026-06-29 22:02:39.339    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    411    
1902 | 2026-06-29 22:02:38.100978 | 2026-06-29 22:02:39.339 | 1238.022 | 2026-06-29 22:02:38.100978    Info    回调函数右剥皮(DA7501940) 转换Mat成功, 总转换耗时:6ms, 2026-06-29 22:02:39.339    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    411    
1903 | 2026-06-29 22:02:38.100989 | 2026-06-29 22:02:39.339 | 1238.011 | 2026-06-29 22:02:38.100989    Info    流程【剥皮右】接收Mat图像成功, 尺寸=1280x1024, 通道=3, 接收帧=13, 处理帧=13, 忙碌丢帧=0, 2026-06-29 22:02:39.339    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    HandleCameraCallbackFrame    209    
1904 | 2026-06-29 22:02:38.100989 | 2026-06-29 22:02:39.339 | 1238.011 | 2026-06-29 22:02:38.100989    Info    流程【剥皮左】接收Mat图像成功, 尺寸=1280x1024, 通道=3, 接收帧=12, 处理帧=12, 忙碌丢帧=0, 2026-06-29 22:02:39.339    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    HandleCameraCallbackFrame    209    
1905 | 2026-06-29 22:02:38.100994 | 2026-06-29 22:02:39.339 | 1238.006 | 2026-06-29 22:02:38.100994    Info    流程【剥皮右】相机回调帧已交给专用线程, 入队耗时=0ms, 2026-06-29 22:02:39.339    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    HandleCameraCallbackFrame    215    
1906 | 2026-06-29 22:02:38.100997 | 2026-06-29 22:02:39.339 | 1238.003 | 2026-06-29 22:02:38.100997    Info    回调函数右剥皮(DA7501940) 执行完毕, 总耗时:6ms, 2026-06-29 22:02:39.339    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    424    
1907 | 2026-06-29 22:02:38.100996 | 2026-06-29 22:02:39.339 | 1238.004 | 2026-06-29 22:02:38.100996    Info    流程【剥皮左】相机回调帧已交给专用线程, 入队耗时=0ms, 2026-06-29 22:02:39.339    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    HandleCameraCallbackFrame    215    
1908 | 2026-06-29 22:02:38.101005 | 2026-06-29 22:02:39.339 | 1237.995 | 2026-06-29 22:02:38.101005    Info    回调函数左剥皮(DA7501937) 执行完毕, 总耗时:6ms, 2026-06-29 22:02:39.339    D:\MyCode\PublicWook\TDJS-Vision\Device\Camera\CameraHik.cs    GetImageCallBack    424    
1909 | 2026-06-29 22:02:38.101007 | 2026-06-29 22:02:39.339 | 1237.993 | 2026-06-29 22:02:38.101007    Info    流程【剥皮左】专用线程执行Run方法, 排队等待=0ms, 执行次数=12, 2026-06-29 22:02:39.339    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    RunPendingCallbackFrame    275    
1910 | 2026-06-29 22:02:38.101034 | 2026-06-29 22:02:39.339 | 1237.966 | 2026-06-29 22:02:38.101034    Info    流程【剥皮右】专用线程执行Run方法, 排队等待=0ms, 执行次数=13, 2026-06-29 22:02:39.339    D:\MyCode\PublicWook\TDJS-Vision\Node\1-Acquisition\ImageSource\NodeImageSource.cs    RunPendingCallbackFrame    275    
1914 | 2026-06-29 22:02:38.102340 | 2026-06-29 22:02:39.340 | 1237.66 | 2026-06-29 22:02:38.102340    Info    流程剥皮右AI检测开始2026-06-29 22:02:39.340！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    67    
1915 | 2026-06-29 22:02:38.102371 | 2026-06-29 22:02:39.340 | 1237.629 | 2026-06-29 22:02:38.102371    Info    流程剥皮右AI检测,图像获取完毕2026-06-29 22:02:39.340！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    74    
1920 | 2026-06-29 22:02:38.103287 | 2026-06-29 22:02:39.341 | 1237.713 | 2026-06-29 22:02:38.103287    Info    流程剥皮左AI检测开始2026-06-29 22:02:39.341！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    67    
1921 | 2026-06-29 22:02:38.103303 | 2026-06-29 22:02:39.341 | 1237.697 | 2026-06-29 22:02:38.103303    Info    流程剥皮左AI检测,图像获取完毕2026-06-29 22:02:39.341！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    74    
1925 | 2026-06-29 22:02:38.106372 | 2026-06-29 22:02:39.344 | 1237.628 | 2026-06-29 22:02:38.106372    Info    流程剥皮右AI检测,Modbus地址55 获取完毕:11, 2026-06-29 22:02:39.344！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    136    
1926 | 2026-06-29 22:02:38.116150 | 2026-06-29 22:02:39.354 | 1237.85 | 2026-06-29 22:02:38.116150    Info    流程剥皮左AI检测,Modbus地址54 获取完毕:10, 2026-06-29 22:02:39.354！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    136    
1927 | 2026-06-29 22:02:38.143673 | 2026-06-29 22:02:39.381 | 1237.327 | 2026-06-29 22:02:38.143673    Info    流程剥皮右AI检测推理完毕,结果数量:0 2026-06-29 22:02:39.381！    D:\MyCode\PublicWook\TDJS-Vision\Node\3-Detection\TDAI\NodeTDAI.cs    Run    163    
